,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
5337,3,1,1,2,2,1,6,0,3,0,1,0,Received
5338,3,9,1,5,2,1,6,0,3,0,1,0,Received
5339,2,1,2,3,2,1,6,0,4,0,1,0,Received
5340,2,1,1,1,0,1,6,0,3,0,1,0,Received
5341,2,1,1,1,2,1,6,0,2,0,1,0,Not Received
5342,2,0,1,2,0,1,6,0,3,0,1,0,Received
5343,3,1,1,0,2,1,6,0,2,0,1,0,Not Received
5344,3,3,0,0,0,1,6,0,3,0,1,0,Received
5345,3,1,0,0,2,1,6,0,2,0,1,0,Not Received
5346,3,9,1,7,2,1,6,0,3,0,1,0,Received
5347,1,0,2,6,0,1,6,0,4,0,1,1,Received
5348,1,6,1,6,2,1,6,0,3,0,1,0,Received
5349,1,1,1,1,2,1,6,0,4,0,1,0,Received
5350,2,9,1,5,2,1,6,0,1,0,1,0,Not Received
5351,2,0,2,3,2,1,6,0,2,0,1,0,Not Received
5352,3,9,0,5,0,1,6,0,4,0,1,0,Received
5353,2,2,1,6,2,1,6,0,2,0,1,0,Not Received
5354,2,1,1,1,0,1,6,0,1,0,1,0,Not Received
5355,3,1,1,3,0,1,6,0,1,0,1,0,Not Received
5356,3,1,1,7,0,1,6,0,3,0,1,0,Received
5357,2,0,0,6,2,1,6,0,2,0,1,0,Not Received
5358,3,1,1,2,0,1,6,0,3,0,1,0,Received
5359,2,3,1,3,2,1,6,0,1,0,1,0,Not Received
5360,2,1,1,1,0,1,6,0,2,0,1,0,Not Received
5361,2,1,1,0,0,1,6,0,1,0,1,0,Not Received
5362,3,1,1,2,2,1,6,0,1,0,1,0,Not Received
5363,2,7,2,3,0,1,6,0,5,0,1,1,Received
5364,2,0,2,3,0,1,6,0,2,0,1,0,Not Received
5365,2,1,1,2,2,1,6,0,3,0,1,0,Received
5366,2,0,1,6,2,1,6,0,2,0,1,0,Not Received
5367,3,2,1,6,0,1,6,0,3,0,1,0,Received
5368,2,0,1,5,2,1,6,0,4,0,1,0,Received
5369,2,4,0,6,2,1,6,0,2,0,1,0,Not Received
5370,1,9,2,5,0,1,6,0,5,0,1,0,Received
5371,3,1,1,0,2,1,6,0,3,0,1,0,Received
5372,2,7,0,7,0,1,6,0,3,0,1,0,Received
5373,2,8,2,3,2,1,6,0,2,0,1,0,Not Received
5374,2,0,1,6,2,1,6,0,2,0,1,0,Not Received
5375,3,9,1,7,2,1,6,0,4,0,1,0,Received
5376,2,6,2,6,0,1,6,0,1,0,1,0,Not Received
5377,2,4,1,6,2,1,6,0,3,0,1,0,Received
5378,2,7,1,3,0,1,6,0,1,0,1,0,Not Received
5379,3,7,1,5,2,1,6,0,3,0,1,0,Received
5380,2,0,2,6,2,1,6,0,2,0,1,0,Not Received
5381,2,2,1,3,0,1,6,0,3,0,1,0,Received
5382,1,7,2,3,0,1,6,0,3,0,1,0,Received
5383,2,6,1,6,0,1,6,0,4,0,1,0,Received
5384,3,5,1,3,2,1,6,0,4,0,1,1,Received
5385,2,8,2,6,0,1,6,0,2,0,1,0,Not Received
5386,3,9,1,5,2,1,6,0,5,0,1,0,Received
5387,2,4,1,3,0,1,6,0,2,0,1,0,Not Received
5388,2,0,1,3,0,1,6,0,2,0,1,0,Not Received
5389,2,4,0,6,2,1,6,0,1,0,1,0,Not Received
5390,1,1,2,3,0,1,6,0,1,0,1,0,Not Received
5391,2,1,1,0,2,1,6,0,3,0,1,0,Received
5392,1,0,2,6,2,1,6,0,4,0,1,0,Received
5393,2,1,1,4,0,1,6,0,4,0,1,0,Received
5394,2,4,1,6,2,1,6,0,1,0,1,0,Not Received
5395,3,5,1,0,2,1,6,0,4,0,1,0,Received
5396,2,2,1,7,2,1,6,0,2,0,1,0,Not Received
5397,1,1,0,2,2,1,6,0,3,0,1,0,Received
5398,3,4,1,7,2,1,6,0,4,0,1,0,Received
5399,1,7,2,3,2,1,6,0,4,0,1,0,Received
5400,1,1,2,7,0,1,6,0,1,0,1,0,Not Received
5401,1,1,2,2,2,1,6,0,3,0,1,0,Received
5402,2,2,1,3,0,1,6,0,2,0,1,0,Not Received
5403,3,7,2,3,0,1,6,0,1,0,1,0,Not Received
5404,2,1,1,5,0,1,6,0,1,0,1,0,Not Received
5405,2,1,1,2,0,1,6,0,2,0,1,0,Not Received
5406,2,0,2,6,2,1,6,0,2,0,1,0,Not Received
5407,1,0,1,6,0,1,6,0,1,0,1,0,Not Received
5408,1,3,1,3,2,1,6,0,1,0,1,0,Not Received
5409,2,7,1,3,0,1,6,0,1,0,1,0,Not Received
5410,3,1,1,0,2,1,6,0,3,0,1,0,Received
5411,2,9,1,6,0,1,6,0,1,0,1,0,Not Received
5412,1,3,1,1,0,1,6,0,1,0,1,0,Not Received
5413,3,1,1,0,0,1,6,0,2,0,1,0,Not Received
5414,2,1,2,7,0,1,6,0,4,0,1,0,Received
5415,2,1,1,0,2,1,6,0,5,0,1,1,Received
5416,1,7,1,3,0,1,6,0,1,0,1,0,Not Received
5417,2,1,1,2,0,1,6,0,4,0,1,0,Received
5418,1,10,1,5,2,1,6,0,3,0,1,0,Received
5419,2,4,1,7,2,1,6,0,3,0,1,0,Received
5420,3,5,0,0,2,1,6,0,3,0,1,0,Received
5421,3,0,1,2,2,1,6,0,4,0,1,0,Received
5422,2,1,1,1,0,1,6,0,3,0,1,0,Received
5423,2,3,1,3,2,1,6,0,1,0,1,0,Not Received
5424,2,1,1,1,0,1,6,0,3,0,1,0,Received
5425,3,5,0,5,0,1,6,0,3,0,1,0,Received
5426,3,0,1,3,0,1,6,0,2,0,1,0,Not Received
5427,2,1,2,2,2,1,6,0,3,0,1,0,Received
5428,2,0,1,6,0,1,6,0,3,0,1,0,Received
5429,1,1,1,2,0,1,6,0,4,0,1,0,Received
5430,2,0,1,3,2,1,6,0,2,0,1,0,Not Received
5431,2,9,1,5,2,1,6,0,1,0,1,0,Not Received
5432,1,0,1,6,2,1,6,0,1,0,1,0,Not Received
5433,2,7,1,3,2,1,6,0,4,0,1,0,Received
5434,3,1,1,2,0,1,6,0,3,0,1,0,Received
5435,2,9,2,5,0,1,6,0,5,0,1,1,Received
5436,2,1,1,7,0,1,6,0,3,0,1,0,Received
5437,3,7,0,3,0,1,6,0,1,0,1,0,Not Received
5438,1,4,0,0,2,1,6,0,3,0,1,0,Received
5439,2,9,1,5,0,1,6,0,5,0,1,0,Received
5440,1,0,0,3,0,1,6,0,1,0,1,0,Not Received
5441,1,1,1,2,2,1,6,0,4,0,1,0,Received
5442,2,7,1,3,2,1,6,0,4,0,1,1,Received
5443,3,9,1,5,0,1,6,0,2,0,1,0,Not Received
5444,3,1,0,0,2,1,6,0,1,0,1,0,Not Received
5445,1,0,2,3,2,1,6,0,3,0,1,0,Received
5446,2,9,1,5,0,1,6,0,1,0,1,0,Not Received
5447,2,1,0,2,0,1,6,0,2,0,1,0,Not Received
5448,2,0,0,6,0,1,6,0,4,0,1,0,Received
5449,2,1,1,2,2,1,6,0,2,0,1,0,Not Received
5450,3,0,1,6,0,1,6,0,3,0,1,0,Received
5451,2,3,1,0,0,1,6,0,1,0,1,0,Not Received
5452,1,1,2,6,0,1,6,0,3,0,1,0,Received
5453,1,11,2,2,2,1,6,0,3,0,1,0,Received
5454,3,0,1,3,2,1,6,0,3,0,1,0,Received
5455,2,4,1,6,0,1,6,0,1,0,1,0,Not Received
5456,3,1,1,0,2,1,6,0,2,0,1,0,Not Received
5457,1,7,2,1,2,1,6,0,4,0,1,0,Received
5458,2,1,1,0,0,1,6,0,3,0,1,0,Received
5459,2,7,1,3,1,1,6,0,2,0,1,0,Not Received
5460,1,9,1,6,0,1,6,0,3,0,1,0,Received
5461,3,7,1,3,0,1,6,0,1,0,1,0,Not Received
5462,2,0,1,3,2,1,6,0,3,0,1,0,Received
5463,1,0,0,3,0,1,6,0,3,0,1,0,Received
5464,2,4,1,6,2,1,6,0,2,0,1,0,Not Received
5465,1,0,0,6,0,1,6,0,2,0,1,0,Not Received
5466,2,7,1,3,0,1,6,0,4,0,1,0,Received
5467,2,7,2,1,2,1,6,0,5,0,1,0,Received
5468,2,7,2,2,0,1,6,0,4,0,1,0,Received
5469,2,9,1,5,2,1,6,0,4,0,1,0,Received
5470,1,6,1,2,2,1,6,0,1,0,1,0,Not Received
5471,2,0,2,6,0,1,6,0,2,0,1,0,Not Received
5472,3,1,1,2,2,1,6,0,1,0,1,0,Not Received
5473,3,9,1,5,0,1,6,0,1,0,1,0,Not Received
5474,2,1,1,2,0,1,6,0,2,0,1,0,Not Received
5475,2,6,1,2,0,1,6,0,1,0,1,0,Not Received
5476,3,4,1,6,2,1,6,0,5,0,1,0,Received
5477,2,9,2,5,2,1,6,0,4,0,1,0,Received
5478,1,4,1,6,0,1,6,0,2,0,1,0,Not Received
5479,2,0,2,2,0,1,6,0,4,0,1,0,Received
5480,2,1,2,1,2,1,6,0,4,0,1,0,Received
5481,2,0,2,3,2,1,6,0,2,0,1,0,Not Received
5482,1,0,1,6,0,1,6,1,1,0,1,0,Not Received
5483,2,3,1,5,2,1,6,1,2,0,1,0,Not Received
5484,2,1,1,7,2,1,6,1,1,0,1,0,Not Received
5485,3,9,1,2,2,1,6,1,2,0,1,0,Not Received
5486,3,0,1,6,0,1,6,1,1,0,1,0,Not Received
5487,1,6,1,5,0,1,6,1,3,0,1,0,Received
5488,2,0,1,6,2,1,6,1,1,0,1,0,Not Received
5489,2,1,1,3,2,1,6,1,3,0,1,0,Received
5490,2,9,1,5,2,1,6,1,4,0,1,0,Received
5491,2,0,1,6,0,1,6,1,4,0,1,0,Received
5492,3,1,1,3,2,1,6,1,3,0,1,0,Received
5493,3,0,2,3,0,1,6,1,4,0,1,0,Received
5494,3,0,2,6,0,1,6,1,1,0,1,0,Not Received
5495,2,1,1,7,2,1,6,1,3,0,1,0,Received
5496,1,7,2,3,0,1,6,1,3,0,1,0,Received
5497,2,9,1,6,0,1,6,1,2,0,1,0,Not Received
5498,2,6,1,3,0,1,6,1,3,0,1,0,Received
5499,1,6,1,5,0,1,6,1,3,0,1,0,Received
5500,2,9,2,3,0,1,6,1,3,0,1,0,Received
5501,2,1,1,7,2,1,6,1,3,0,1,0,Received
5502,2,1,0,0,2,1,6,1,1,0,1,0,Not Received
5503,2,7,1,3,2,1,6,1,3,0,1,0,Received
5504,3,5,2,5,2,1,6,1,3,0,1,0,Received
5505,2,1,1,0,2,1,6,1,5,0,1,0,Received
5506,2,0,0,6,0,1,6,1,2,0,1,0,Not Received
5507,2,0,1,0,0,1,6,1,4,0,1,0,Received
5508,3,1,1,2,2,1,6,1,3,0,1,0,Received
5509,2,0,1,2,0,1,6,1,4,0,1,0,Received
5510,2,0,1,6,2,1,6,1,2,0,1,0,Not Received
5511,1,1,1,2,2,1,6,1,2,0,1,0,Not Received
5512,2,7,1,3,2,1,6,1,4,0,1,0,Received
5513,2,2,1,6,2,1,6,1,3,0,1,0,Received
5514,2,6,1,2,2,1,6,1,1,0,1,0,Not Received
5515,2,6,1,2,2,1,6,1,2,0,1,0,Not Received
5516,3,6,1,2,0,1,6,1,1,0,1,0,Not Received
5517,3,7,0,3,0,1,6,1,2,0,1,0,Not Received
5518,2,2,1,3,0,1,6,1,2,0,1,0,Not Received
5519,2,0,2,6,2,1,6,1,2,0,1,0,Not Received
5520,2,7,2,2,2,1,6,1,2,0,1,0,Not Received
5521,3,5,0,5,2,1,6,1,2,0,1,0,Not Received
5522,1,1,1,3,0,1,6,1,2,0,1,0,Not Received
5523,1,1,1,1,2,1,6,1,2,0,1,0,Not Received
5524,2,9,1,2,0,1,6,1,2,0,1,0,Not Received
5525,2,1,1,0,0,1,6,1,5,0,1,0,Received
5526,1,7,2,2,2,1,6,1,4,0,1,0,Received
5527,2,2,1,1,0,1,6,1,3,0,1,0,Received
5528,2,1,1,2,0,1,6,1,2,0,1,0,Not Received
5529,2,1,1,0,2,1,6,1,3,0,1,0,Received
5530,2,10,1,6,0,1,6,1,1,0,1,0,Not Received
5531,1,1,0,2,2,1,6,1,4,0,1,0,Received
5532,3,0,1,3,2,1,6,1,4,0,1,0,Received
5533,2,7,1,5,0,1,6,1,1,0,1,0,Not Received
5534,2,10,1,3,2,1,6,1,3,0,1,0,Received
5535,2,0,2,6,2,1,6,1,4,0,1,0,Received
5536,1,2,1,3,2,1,6,1,2,0,1,0,Not Received
5537,1,0,1,6,2,1,6,1,3,0,1,0,Received
5538,3,9,1,5,2,1,6,1,1,0,1,0,Not Received
5539,2,1,1,2,2,1,6,1,4,0,1,0,Received
5540,3,2,0,6,2,1,6,1,2,0,1,0,Not Received
5541,2,7,1,7,0,1,6,1,1,0,1,0,Not Received
5542,2,0,0,6,2,1,6,1,2,0,1,0,Not Received
5543,2,9,1,5,0,1,6,1,3,0,1,0,Received
5544,2,4,1,6,2,1,6,1,2,0,1,0,Not Received
5545,2,1,1,0,2,1,6,1,1,0,1,0,Not Received
5546,1,10,1,3,2,1,6,1,4,0,1,0,Received
5547,2,1,1,0,0,1,6,1,3,0,1,0,Received
5548,2,7,1,3,2,1,6,1,4,0,1,0,Received
5549,3,9,1,5,0,1,6,1,1,0,1,0,Not Received
5550,2,1,2,2,0,1,6,1,5,0,1,1,Received
5551,2,9,1,5,2,1,6,1,3,0,1,0,Received
5552,1,0,1,3,1,1,6,1,4,0,1,0,Received
5553,2,2,1,1,2,1,6,1,2,0,1,0,Not Received
5554,3,0,1,1,0,1,6,1,3,0,1,0,Received
5555,3,0,0,2,2,1,6,1,2,0,1,0,Not Received
5556,2,1,1,1,0,1,6,1,1,0,1,0,Not Received
5557,2,4,0,6,0,1,6,1,3,0,1,0,Received
5558,2,4,1,5,0,1,6,1,2,0,1,0,Not Received
5559,2,0,2,3,0,1,6,1,1,0,1,0,Not Received
5560,2,0,2,3,0,1,6,1,2,0,1,0,Not Received
5561,2,0,2,3,0,1,6,1,2,0,1,0,Not Received
5562,2,1,1,2,0,1,6,1,2,0,1,0,Not Received
5563,2,1,1,2,0,1,6,1,3,0,1,0,Received
5564,2,0,1,6,2,1,6,1,1,0,1,0,Not Received
5565,2,0,1,7,0,1,6,1,3,0,1,0,Received
5566,2,9,1,3,2,1,6,1,3,0,1,0,Received
5567,2,0,1,3,2,1,6,1,1,0,1,0,Not Received
5568,2,3,1,5,0,1,6,1,2,0,1,0,Not Received
5569,2,0,0,6,2,1,6,1,3,0,1,0,Received
5570,2,0,1,3,2,1,6,1,4,0,1,0,Received
5571,2,4,0,2,0,1,6,1,2,0,1,0,Not Received
5572,2,3,1,0,2,1,6,1,2,0,1,0,Not Received
5573,2,9,1,5,0,1,6,1,5,0,1,0,Received
5574,3,5,0,5,0,1,6,1,2,0,1,0,Not Received
5575,2,3,1,0,2,1,6,1,4,0,1,0,Received
5576,1,0,2,6,2,1,6,1,3,0,1,0,Received
5577,2,0,1,6,0,1,6,1,3,0,1,0,Received
5578,2,1,1,1,0,1,6,1,3,0,1,0,Received
5579,3,9,1,5,2,1,6,1,3,0,1,0,Received
5580,2,0,1,6,0,1,6,1,2,0,1,0,Not Received
5581,2,1,1,0,0,1,6,1,2,0,1,0,Not Received
5582,3,3,0,7,0,1,6,1,2,0,1,0,Not Received
5583,2,4,1,6,0,1,6,1,2,0,1,0,Not Received
5584,2,1,2,7,0,1,6,1,2,0,1,0,Not Received
5585,2,1,1,1,2,1,6,1,3,0,1,0,Received
5586,3,9,2,7,1,1,6,1,3,0,1,0,Received
5587,2,9,2,3,0,1,6,1,4,0,1,0,Received
5588,2,1,1,2,0,1,6,1,1,0,1,0,Not Received
5589,3,0,1,2,0,1,6,1,2,0,1,0,Not Received
5590,2,7,1,3,0,1,6,1,1,0,1,0,Not Received
5591,3,0,1,6,2,1,6,1,3,0,1,0,Received
5592,2,7,1,3,2,1,6,1,2,0,1,0,Not Received
5593,2,7,1,3,2,1,6,1,2,0,1,0,Not Received
5594,2,0,1,6,0,1,6,1,2,0,1,0,Not Received
5595,2,11,2,2,0,1,6,1,4,0,1,0,Received
5596,2,9,1,2,2,1,6,1,2,0,1,0,Not Received
5597,2,0,0,3,0,1,6,1,5,0,1,0,Received
5598,3,1,1,1,1,1,6,1,2,0,1,0,Not Received
5599,2,0,1,3,0,1,6,1,1,0,1,0,Not Received
5600,2,0,1,6,0,1,6,1,1,0,1,0,Not Received
5601,2,1,1,7,0,1,6,1,3,0,1,0,Received
5602,1,0,2,6,2,1,6,1,2,0,1,0,Not Received
5603,3,1,1,1,2,1,6,1,4,0,1,0,Received
5604,1,0,1,3,0,1,6,1,1,0,1,0,Not Received
5605,1,9,2,3,2,1,6,1,3,0,1,0,Received
5606,3,7,1,2,0,1,6,1,4,0,1,0,Received
5607,2,1,1,2,0,1,6,1,4,0,1,0,Received
5608,2,9,1,6,2,1,6,1,4,0,1,0,Received
5609,1,7,1,2,2,1,6,1,3,0,1,0,Received
5610,2,0,1,6,0,1,6,1,3,0,1,0,Received
5611,3,7,1,3,2,1,6,1,3,0,1,0,Received
5612,2,7,0,3,0,1,6,1,2,0,1,0,Not Received
5613,3,1,1,5,2,1,6,1,4,0,1,1,Received
5614,2,0,1,2,0,1,6,1,4,0,1,0,Received
5615,2,7,1,3,0,1,6,1,2,0,1,0,Not Received
5616,2,0,0,6,2,1,6,1,2,0,1,0,Not Received
5617,2,0,1,6,0,1,6,1,1,0,1,0,Not Received
5618,2,0,1,6,2,1,6,1,2,0,1,0,Not Received
5619,3,0,2,6,0,1,6,1,4,0,1,1,Received
5620,3,1,1,0,2,1,6,1,2,0,1,0,Not Received
5621,2,1,2,2,0,1,6,1,1,0,1,0,Not Received
5622,2,0,1,6,0,1,6,1,4,0,1,0,Received
5623,2,7,1,3,0,1,6,1,1,0,1,0,Not Received
5624,1,7,2,3,0,1,6,1,3,0,1,0,Received
5625,2,1,1,0,0,1,6,1,3,0,1,0,Received
5626,1,7,1,3,2,1,6,1,2,0,1,0,Not Received
5627,2,2,1,6,2,1,6,1,4,0,1,0,Received
5628,1,9,1,6,2,1,6,1,1,0,1,0,Not Received
5629,2,7,0,3,0,1,6,1,4,0,1,0,Received
5630,1,0,1,3,0,1,6,1,3,0,1,0,Received
5631,1,7,0,1,0,1,6,1,1,0,1,0,Not Received
5632,2,1,2,0,2,1,6,1,3,0,1,0,Received
5633,1,9,1,7,2,1,6,1,3,0,1,0,Received
5634,2,7,0,2,0,1,6,1,3,0,1,0,Received
5635,2,9,1,5,0,1,6,1,1,0,1,0,Not Received
5636,2,4,2,6,2,1,6,1,5,0,1,1,Received
5637,2,9,2,3,2,1,6,1,3,0,1,0,Received
5638,1,8,2,3,0,1,6,1,4,0,1,1,Received
5639,1,0,2,5,2,1,6,1,1,0,1,0,Not Received
5640,2,0,1,3,0,1,6,1,5,0,1,0,Received
5641,2,1,1,2,2,1,6,1,2,0,1,0,Not Received
5642,2,0,1,3,2,1,6,1,3,0,1,0,Received
5643,2,0,1,6,0,1,6,1,2,0,1,0,Not Received
5644,3,1,1,0,0,1,6,1,1,0,1,0,Not Received
5645,2,1,2,3,0,1,6,1,1,0,1,0,Not Received
5646,2,1,1,3,2,1,6,1,4,0,1,0,Received
5647,2,3,1,0,0,1,6,1,1,0,1,0,Not Received
5648,1,7,1,5,2,1,6,1,2,0,1,0,Not Received
5649,3,9,1,0,2,1,6,1,3,0,1,0,Received
5650,2,9,2,7,2,1,6,1,4,0,1,0,Received
5651,2,8,2,3,2,1,6,1,2,0,1,0,Not Received
5652,2,7,1,3,2,1,6,1,5,0,1,1,Received
5653,2,3,0,3,2,1,6,1,3,0,1,0,Received
5654,2,11,1,7,2,1,6,1,3,0,1,0,Received
5655,2,0,2,6,2,1,6,1,3,0,1,0,Received
5656,1,9,2,7,2,1,6,1,2,0,1,0,Not Received
5657,1,0,2,6,0,1,6,1,2,0,1,0,Not Received
5658,3,7,1,3,2,1,6,1,2,0,1,0,Not Received
5659,1,0,2,3,2,1,6,1,2,0,1,0,Not Received
5660,3,5,1,3,2,1,6,1,2,0,1,0,Not Received
5661,1,7,1,3,0,1,6,1,3,0,1,0,Received
5662,3,5,1,3,2,1,6,1,1,0,1,0,Not Received
5663,2,9,1,5,0,1,6,1,4,0,1,0,Received
5664,3,1,1,0,0,1,6,1,2,0,1,0,Not Received
5665,2,6,1,6,0,1,6,1,3,0,1,0,Received
5666,2,7,1,3,0,1,6,1,1,0,1,0,Not Received
5667,2,5,2,2,2,1,6,1,2,0,1,0,Not Received
5668,2,1,1,0,2,1,6,1,2,0,1,0,Not Received
5669,2,1,1,0,2,1,6,1,2,0,1,0,Not Received
5670,3,5,1,2,0,1,6,1,4,0,1,0,Received
5671,2,4,1,5,2,1,6,1,2,0,1,0,Not Received
5672,1,0,2,6,0,1,6,1,2,0,1,0,Not Received
5673,1,1,1,1,2,1,6,1,2,0,1,0,Not Received
5674,2,1,2,3,0,1,6,1,1,0,1,0,Not Received
5675,3,5,1,7,0,1,6,1,3,0,1,0,Received
5676,3,4,1,6,0,1,6,1,3,0,1,0,Received
5677,1,0,2,6,0,1,6,1,3,0,1,0,Received
5678,2,0,1,1,0,1,6,1,2,0,1,0,Not Received
5679,3,2,0,3,0,1,6,1,3,0,1,0,Received
5680,2,9,1,5,0,1,6,1,2,0,1,0,Not Received
5681,1,0,2,2,2,1,6,1,1,0,1,0,Not Received
5682,1,1,1,2,2,1,6,1,2,0,1,0,Not Received
5683,1,0,1,3,2,1,6,1,2,0,1,0,Not Received
5684,2,11,1,1,0,1,6,1,3,0,1,0,Received
5685,2,7,1,1,2,1,6,1,2,0,1,0,Not Received
5686,2,4,0,2,2,1,6,1,3,0,1,0,Received
5687,1,0,2,3,2,1,6,1,2,0,1,0,Not Received
5688,2,0,2,6,0,1,6,1,3,0,1,0,Received
5689,2,10,1,1,2,1,6,1,4,0,1,0,Received
5690,1,1,2,2,2,1,6,1,2,0,1,0,Not Received
5691,1,9,1,6,0,1,6,1,3,0,1,0,Received
5692,1,1,2,3,1,1,6,1,1,0,1,0,Not Received
5693,3,7,2,3,0,1,6,1,1,0,1,0,Not Received
5694,2,0,1,6,2,1,6,1,3,0,1,0,Received
5695,3,2,1,2,2,1,6,1,3,0,1,0,Received
5696,2,9,0,5,2,1,6,1,2,0,1,0,Not Received
5697,3,4,0,6,0,1,6,1,3,0,1,0,Received
5698,1,1,2,2,0,1,6,1,4,0,1,0,Received
5699,3,0,2,6,0,1,6,1,5,0,1,1,Received
5700,3,1,2,0,2,1,6,1,3,0,1,0,Received
5701,3,0,1,6,2,1,6,1,4,0,1,0,Received
5702,1,0,2,6,2,1,6,1,3,0,1,0,Received
5703,3,0,0,6,2,1,6,1,3,0,1,0,Received
5704,2,2,1,3,0,1,6,1,2,0,1,0,Not Received
5705,2,0,2,6,0,1,6,1,2,0,1,0,Not Received
5706,2,0,1,3,0,1,6,1,3,0,1,0,Received
5707,2,2,1,3,2,1,6,1,4,0,1,1,Received
5708,2,1,2,0,2,1,6,1,3,0,1,0,Received
5709,2,0,1,6,2,1,6,1,2,0,1,0,Not Received
5710,1,9,2,3,0,1,6,1,2,0,1,0,Not Received
5711,2,7,2,1,0,1,6,1,5,0,1,0,Received
5712,1,1,1,2,2,1,6,1,4,0,1,0,Received
5713,2,1,1,0,2,1,6,1,2,0,1,0,Not Received
5714,2,9,1,5,0,1,6,1,3,0,1,0,Received
5715,2,1,1,2,0,1,6,1,2,0,1,0,Not Received
5716,1,0,1,3,0,1,6,1,2,0,1,0,Not Received
5717,2,10,1,6,0,1,6,1,5,0,1,0,Received
5718,1,0,1,3,2,1,6,1,4,0,1,0,Received
5719,2,0,2,3,0,1,6,1,3,0,1,0,Received
5720,2,2,0,3,2,1,6,1,3,0,1,0,Received
5721,3,9,1,6,0,1,6,1,2,0,1,0,Not Received
5722,2,9,2,3,2,1,6,1,3,0,1,0,Received
5723,3,0,1,3,2,1,6,1,4,0,1,0,Received
5724,2,0,1,6,2,1,6,1,1,0,1,0,Not Received
5725,2,9,0,5,0,1,6,1,2,0,1,0,Not Received
5726,1,4,2,3,0,1,6,1,2,0,1,0,Not Received
5727,2,4,1,6,2,1,6,1,2,0,1,0,Not Received
5728,1,1,1,1,2,1,6,1,3,0,1,0,Received
5729,3,5,1,1,0,1,6,1,3,0,1,0,Received
5730,2,0,1,3,0,1,6,1,3,0,1,0,Received
5731,2,10,1,2,2,1,6,1,5,0,1,1,Received
5732,1,1,2,2,2,1,6,1,3,0,1,0,Received
5733,3,0,1,6,0,1,6,1,4,0,1,0,Received
5734,2,1,1,1,0,1,6,1,1,0,1,0,Not Received
5735,1,9,2,6,0,1,6,1,3,0,1,0,Received
5736,2,9,1,5,2,1,6,1,1,0,1,0,Not Received
5737,2,3,1,3,2,1,6,1,2,0,1,0,Not Received
5738,2,0,2,3,2,1,6,1,4,0,1,0,Received
5739,2,1,1,3,0,1,6,1,2,0,1,0,Not Received
5740,2,9,2,2,0,1,6,1,4,0,1,0,Received
5741,2,1,1,7,2,1,6,1,2,0,1,0,Not Received
5742,2,4,1,6,2,1,6,1,3,0,1,0,Received
5743,2,0,1,3,0,1,6,1,1,0,1,0,Not Received
5744,1,4,1,6,0,1,6,1,1,0,1,0,Not Received
5745,1,0,2,3,0,1,6,1,4,0,1,0,Received
5746,2,2,1,6,2,1,6,1,3,0,1,0,Received
5747,2,9,1,5,0,1,6,1,4,0,1,0,Received
5748,2,1,2,2,2,1,6,1,3,0,1,0,Received
5749,1,7,2,2,0,1,6,1,1,0,1,0,Not Received
5750,2,0,2,3,2,1,6,1,4,0,1,0,Received
5751,1,0,2,6,0,1,6,1,2,0,1,0,Not Received
5752,2,0,1,6,2,1,6,1,3,0,1,0,Received
5753,3,4,1,6,2,1,6,1,2,0,1,0,Not Received
5754,2,0,2,3,2,1,6,1,3,0,1,0,Received
5755,2,9,0,5,2,1,6,1,2,0,1,0,Not Received
5756,2,0,1,3,0,1,6,1,2,0,1,0,Not Received
5757,1,1,1,0,2,1,6,1,3,0,1,0,Received
5758,2,7,1,3,2,1,6,1,2,0,1,0,Not Received
5759,2,7,1,3,2,1,6,1,1,0,1,0,Not Received
5760,2,11,1,1,2,1,6,1,3,0,1,0,Received
5761,2,1,1,0,0,1,6,1,2,0,1,0,Not Received
5762,1,1,1,2,2,1,6,1,2,0,1,0,Not Received
5763,2,4,1,6,0,1,6,1,4,0,1,0,Received
5764,2,0,1,3,0,1,6,1,2,0,1,0,Not Received
5765,2,3,1,2,2,1,6,1,4,0,1,0,Received
5766,2,9,0,5,2,1,6,1,2,0,1,0,Not Received
5767,2,1,1,5,0,1,6,1,4,0,1,0,Received
5768,2,6,1,6,2,1,6,1,5,0,1,0,Received
5769,3,1,1,7,0,1,6,1,1,0,1,0,Not Received
5770,2,0,1,0,0,1,6,1,2,0,1,0,Not Received
5771,1,1,2,0,2,1,6,1,1,0,1,0,Not Received
5772,2,1,1,2,0,1,6,1,1,0,1,0,Not Received
5773,2,0,2,3,0,1,6,1,1,0,1,0,Not Received
5774,1,6,2,6,0,1,6,1,1,0,1,0,Not Received
5775,2,9,2,6,0,1,6,1,4,0,1,0,Received
5776,3,5,1,5,2,1,6,1,5,0,1,0,Received
5777,3,5,1,2,1,1,6,1,1,0,1,0,Not Received
5778,1,1,1,2,0,1,6,1,3,0,1,0,Received
5779,2,1,1,3,0,1,6,1,4,0,1,0,Received
5780,2,4,1,6,0,1,6,1,4,0,1,1,Received
5781,2,1,1,1,0,1,6,1,4,0,1,0,Received
5782,2,6,1,2,0,1,6,1,4,0,1,0,Received
5783,2,0,0,6,0,1,6,1,5,0,1,0,Received
5784,1,1,1,3,2,1,6,1,5,0,1,1,Received
5785,3,1,1,1,0,1,6,1,2,0,1,0,Not Received
5786,2,1,1,1,0,1,6,1,2,0,1,0,Not Received
