,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
1868,1,9,1,5,2,1,6,0,3,0,1,0,1
1869,2,1,1,0,0,1,6,3,4,0,1,0,1
1870,2,7,1,1,0,0,6,1,4,1,3,1,1
1871,1,9,2,5,2,0,1,2,2,0,1,0,0
1872,2,1,1,2,2,1,4,1,2,0,1,0,0
1873,1,7,2,3,2,1,6,2,4,0,1,0,1
1874,1,0,1,3,2,0,3,2,2,0,1,0,0
1875,2,1,1,2,0,0,6,4,1,1,2,0,0
1876,3,0,1,3,0,0,2,0,3,0,1,0,1
1877,3,0,1,3,0,0,1,3,2,0,1,0,0
1878,3,3,1,5,0,0,3,3,4,0,1,0,1
1879,1,7,1,3,2,1,6,1,2,0,1,0,0
1880,2,1,1,2,0,0,3,1,3,0,1,0,1
1881,3,0,1,1,2,1,6,0,4,0,1,0,1
1882,4,5,1,5,0,0,1,4,3,0,1,0,1
1883,2,0,0,3,2,0,7,0,4,0,1,0,1
1884,2,9,2,5,0,0,3,3,5,0,1,0,1
1885,3,9,1,7,2,0,1,3,2,0,1,0,0
1886,2,0,0,6,0,1,6,4,1,0,1,0,0
1887,1,1,1,0,0,0,1,0,5,0,1,0,1
1888,2,10,1,5,2,0,0,2,1,0,1,0,0
1889,2,9,1,5,2,0,9,4,3,0,1,1,1
1890,3,1,1,0,2,0,1,4,1,0,1,0,0
1891,2,0,0,5,2,1,4,2,2,0,1,0,0
1892,3,1,1,0,0,1,4,3,5,0,1,1,1
1893,3,1,1,2,0,0,0,1,1,0,1,0,0
1894,3,5,1,1,2,0,3,3,4,0,1,0,1
1895,3,9,0,5,0,0,1,1,1,0,1,0,0
1896,2,9,1,5,2,1,4,0,1,0,1,0,0
1897,3,10,1,1,2,0,4,2,1,1,2,0,0
1898,1,7,0,5,0,1,6,1,3,0,1,0,1
1899,2,0,1,3,2,0,1,0,2,0,1,0,0
1900,2,2,1,5,2,1,6,2,3,0,1,0,1
1901,2,0,2,6,0,1,4,0,1,0,1,0,0
1902,3,5,1,5,2,0,3,2,1,2,3,0,0
1903,2,1,1,0,0,1,6,1,4,0,1,0,1
1904,2,0,1,6,2,0,0,3,3,1,2,0,1
1905,2,8,2,6,2,1,6,1,5,0,1,0,1
1906,2,9,2,2,0,1,6,1,4,0,1,0,1
1907,2,4,1,6,2,0,4,3,1,0,1,0,0
1908,3,1,1,2,0,0,1,4,1,0,1,0,0
1909,3,0,1,6,2,0,5,1,4,0,1,1,1
1910,2,6,1,6,0,1,7,1,1,0,1,0,0
1911,2,4,2,6,2,0,6,3,1,1,2,0,0
1912,1,0,1,3,0,0,0,0,3,0,1,0,1
1913,3,5,1,0,2,1,1,1,1,0,1,0,0
1914,2,7,1,2,2,0,6,2,2,0,1,0,0
1915,3,9,1,0,0,0,3,4,2,0,1,0,0
1916,1,1,2,3,0,0,6,2,4,0,1,0,1
1917,1,7,2,2,2,0,3,4,1,0,1,0,0
1918,1,4,2,5,2,0,7,4,1,0,1,0,0
1919,1,4,0,6,2,0,6,3,2,0,1,0,0
1920,1,0,2,3,2,0,3,3,3,1,3,1,1
1921,2,1,1,1,0,1,6,3,1,0,1,0,0
1922,2,4,2,6,2,0,3,0,1,0,1,0,0
1923,2,6,1,6,2,0,1,3,2,0,1,0,0
1924,2,9,1,5,0,1,4,2,4,0,1,0,1
1925,1,7,2,3,2,0,7,2,2,0,1,0,0
1926,2,0,2,5,0,0,6,1,5,1,2,1,1
1927,1,0,1,2,2,0,3,3,2,0,1,0,0
1928,2,0,0,3,0,1,3,1,3,0,1,0,1
1929,2,1,2,0,0,1,4,2,1,0,1,0,0
1930,1,6,1,6,2,0,3,2,2,0,1,0,0
1931,2,9,1,5,0,1,6,1,1,0,1,0,0
1932,2,0,1,6,2,0,0,2,2,1,3,0,0
1933,2,7,2,3,0,1,4,1,1,0,1,0,0
1934,1,9,2,5,2,0,1,0,4,0,1,0,1
1935,2,7,1,3,0,1,6,3,3,0,1,0,1
1936,1,7,2,3,2,0,6,2,2,0,1,0,0
1937,2,1,1,0,0,0,7,3,2,0,1,0,0
1938,1,1,1,2,2,0,3,1,3,0,1,0,1
1939,2,1,1,1,0,1,4,2,3,0,1,0,1
1940,2,4,0,6,0,0,7,2,4,0,1,1,1
1941,2,0,2,6,2,0,1,2,2,0,1,0,0
1942,3,0,1,6,2,0,6,1,5,1,2,1,1
1943,3,7,0,3,2,0,3,3,3,0,1,0,1
1944,2,9,1,5,2,0,1,2,2,0,1,0,0
1945,3,0,2,6,2,1,6,2,3,0,1,0,1
1946,2,4,1,1,2,0,5,2,1,0,1,0,0
1947,1,1,2,2,2,0,0,0,1,0,1,0,0
1948,2,7,2,3,2,1,6,0,2,0,1,0,0
1949,2,7,1,5,2,0,7,1,2,1,2,0,0
1950,3,0,0,6,0,0,6,1,1,1,2,0,0
1951,2,7,1,3,2,1,4,3,2,0,1,0,0
1952,2,0,2,6,0,0,1,0,4,0,1,0,1
1953,2,7,2,2,2,0,7,1,3,0,1,0,1
1954,2,0,1,3,0,1,4,0,1,0,1,0,0
1955,3,4,1,6,0,0,1,1,3,0,1,0,1
1956,2,4,1,6,0,1,4,4,2,0,1,0,0
1957,2,1,1,1,2,1,4,0,2,0,1,0,0
1958,2,7,2,2,0,1,6,0,1,0,1,0,0
1959,2,6,1,6,0,0,3,1,3,0,1,0,1
1960,2,11,1,1,2,1,6,1,3,0,1,0,1
1961,3,0,1,2,0,0,1,2,1,0,1,0,0
1962,1,2,2,6,2,0,7,2,3,0,1,0,1
1963,3,0,0,6,2,0,5,3,1,0,1,0,0
1964,2,1,2,3,2,1,6,4,3,0,1,0,1
1965,1,5,2,3,1,0,4,4,4,0,1,0,1
1966,2,1,1,0,0,0,0,0,3,1,2,0,1
1967,2,2,0,6,0,1,6,0,4,0,1,1,1
1968,2,0,1,6,2,0,6,0,3,0,1,0,1
1969,2,1,1,2,2,0,6,2,3,0,1,0,1
1970,2,0,2,3,0,0,6,0,1,0,1,0,0
1971,3,5,1,3,2,0,0,0,1,1,2,0,0
1972,2,2,1,6,2,0,6,1,1,0,1,0,0
1973,2,11,2,7,0,0,3,0,3,0,1,0,1
1974,1,9,2,5,2,0,1,3,5,0,1,1,1
1975,3,4,1,3,2,0,3,3,1,0,1,0,0
1976,1,4,1,6,0,1,4,4,4,0,1,0,1
1977,2,0,1,5,0,0,0,2,1,0,1,0,0
1978,1,9,1,3,2,0,1,1,1,0,1,0,0
1979,2,0,2,6,0,0,9,2,3,4,3,1,1
1980,2,9,0,7,0,1,3,2,1,0,1,0,0
1981,2,0,1,2,2,0,6,3,1,1,2,0,0
1982,1,9,2,5,0,1,9,2,3,1,3,0,1
1983,2,1,1,2,2,1,3,2,3,0,1,0,1
1984,2,9,1,5,0,0,1,1,2,0,1,0,0
1985,3,4,1,6,2,0,0,2,2,0,1,0,0
1986,3,7,1,3,2,0,1,2,3,0,1,0,1
1987,1,9,2,5,2,0,7,2,3,0,1,0,1
1988,2,9,0,5,2,0,6,0,1,1,2,0,0
1989,2,7,1,3,2,1,3,0,1,0,1,0,0
1990,2,0,2,3,0,0,5,3,2,0,1,0,0
1991,3,9,1,5,2,1,6,2,3,0,1,0,1
1992,3,4,1,6,2,1,4,3,4,0,1,0,1
1993,2,1,1,1,2,1,4,3,2,0,1,0,0
1994,3,5,1,0,0,0,0,2,3,1,2,0,1
1995,1,8,2,7,0,1,6,1,5,0,1,0,1
1996,2,6,1,2,0,1,4,1,1,0,1,0,0
1997,1,11,2,3,2,0,6,1,2,1,2,0,0
1998,3,1,0,0,2,0,3,2,3,0,1,1,1
1999,1,1,1,2,2,1,6,4,2,0,1,0,0
2000,3,3,1,0,2,0,3,4,4,0,1,0,1
2001,2,9,1,5,0,1,4,3,1,0,1,0,0
2002,2,2,1,2,0,0,3,3,3,0,1,0,1
2003,2,0,2,6,0,1,4,2,2,0,1,0,0
2004,2,1,0,7,0,0,7,3,2,0,1,0,0
2005,1,1,1,2,2,0,6,4,1,0,1,0,0
2006,2,0,1,3,0,1,4,0,1,0,1,0,0
2007,3,9,0,3,2,0,1,2,1,0,1,0,0
2008,2,7,1,3,2,1,6,4,3,0,1,0,1
2009,2,4,1,6,0,0,7,2,5,0,1,1,1
2010,3,1,1,2,2,1,6,1,4,0,1,0,1
2011,1,4,1,6,2,0,7,3,3,0,1,0,1
2012,2,1,1,0,2,0,0,1,2,0,1,0,0
2013,3,0,1,6,0,0,1,3,3,0,1,0,1
2014,2,0,1,6,2,1,6,1,3,0,1,0,1
2015,3,5,0,6,2,1,6,0,5,0,1,0,1
2016,3,2,1,6,0,0,0,2,4,0,1,1,1
2017,2,2,1,6,0,0,0,2,3,0,1,0,1
2018,1,6,1,6,0,1,3,4,3,0,1,0,1
2019,1,1,1,1,0,0,6,2,4,0,1,1,1
2020,2,0,0,3,0,0,0,0,2,0,1,0,0
2021,2,1,1,0,0,0,0,2,4,0,1,0,1
2022,2,0,1,6,0,1,2,0,2,1,3,0,0
2023,2,9,0,5,2,0,3,1,4,0,1,0,1
2024,1,0,2,6,0,0,7,2,3,1,2,0,1
2025,1,9,1,6,0,0,1,0,4,0,1,0,1
2026,2,4,1,1,0,1,6,1,3,0,1,0,1
2027,2,0,1,3,2,0,3,4,4,0,1,0,1
2028,3,1,1,2,2,0,7,0,1,1,2,0,0
2029,3,5,1,0,0,0,7,3,1,0,1,0,0
2030,2,0,0,6,2,0,1,1,2,0,1,0,0
2031,3,0,1,6,0,0,1,2,1,1,2,0,0
2032,3,0,0,3,0,0,7,0,4,0,1,0,1
2033,2,0,2,2,0,1,4,3,1,0,1,0,0
2034,2,3,1,0,2,1,3,1,2,0,1,0,0
2035,2,9,1,2,0,1,4,4,4,0,1,0,1
2036,2,9,1,5,0,1,6,3,5,0,1,1,1
2037,1,9,2,5,2,1,6,1,4,0,1,0,1
2038,1,1,1,0,0,1,4,4,4,0,1,0,1
2039,1,0,2,7,0,0,5,1,3,3,2,1,1
2040,2,9,1,5,0,0,6,4,2,0,1,0,0
2041,2,0,1,3,2,0,3,3,1,0,1,0,0
2042,3,5,0,3,0,0,4,3,2,0,1,0,0
2043,3,7,1,0,2,0,7,0,2,1,2,0,0
2044,2,1,1,2,0,0,6,0,1,0,1,0,0
2045,2,0,2,3,2,0,6,3,3,0,1,0,1
2046,3,11,1,0,0,0,3,2,3,0,1,0,1
2047,2,1,0,2,0,1,4,4,4,0,1,0,1
2048,2,0,2,5,2,0,0,0,1,0,1,0,0
2049,1,9,2,5,2,0,3,4,2,0,1,0,0
2050,2,9,1,5,0,1,4,1,2,0,1,0,0
2051,3,9,0,5,0,0,1,4,1,0,1,0,0
2052,2,9,1,5,2,1,6,0,5,0,1,0,1
2053,2,2,1,6,2,0,1,2,5,0,1,1,1
2054,1,1,1,2,0,0,3,3,3,0,1,0,1
2055,2,4,1,7,2,0,3,0,2,0,1,0,0
2056,3,7,0,0,2,1,4,1,2,0,1,0,0
2057,2,9,1,5,2,0,1,3,2,0,1,0,0
2058,2,9,0,5,0,0,1,3,3,0,1,0,1
2059,3,1,1,0,0,1,6,4,3,0,1,0,1
2060,2,1,1,5,0,1,6,3,3,0,1,0,1
2061,2,0,2,3,2,0,3,3,3,0,1,0,1
2062,2,1,2,2,2,1,4,0,3,0,1,0,1
2063,1,7,2,1,0,1,6,1,2,0,1,0,0
2064,2,0,1,1,2,1,3,2,1,0,1,0,0
2065,2,0,2,2,2,0,6,2,4,3,3,1,1
2066,3,1,1,1,2,0,0,4,1,0,1,0,0
2067,2,9,1,5,2,1,1,0,1,0,1,0,0
2068,3,5,1,6,0,1,6,1,2,0,1,0,0
2069,2,9,1,3,2,1,4,0,1,0,1,0,0
2070,2,0,1,3,2,0,1,2,2,0,1,0,0
2071,2,4,1,5,0,1,6,2,4,0,1,0,1
2072,1,9,1,6,0,1,4,2,5,0,1,0,1
2073,3,0,0,6,2,0,7,3,1,2,3,1,0
2074,3,1,2,0,1,1,6,0,5,0,1,0,1
2075,3,0,1,3,2,0,7,0,4,0,1,0,1
2076,2,0,1,6,2,0,9,2,4,0,1,1,1
2077,1,4,2,6,0,0,3,4,5,0,1,1,1
2078,2,1,1,2,0,1,4,0,1,0,1,0,0
2079,2,7,1,3,2,1,6,3,1,0,1,0,0
2080,1,9,1,5,0,0,1,0,1,0,1,0,0
2081,1,9,1,5,2,0,1,1,4,2,3,1,1
2082,2,9,1,5,2,0,1,1,4,0,1,0,1
2083,3,0,0,7,2,0,6,1,2,0,1,0,0
2084,4,5,1,6,1,0,2,2,3,1,2,0,1
2085,1,7,1,3,2,0,3,0,2,0,1,0,0
2086,3,4,1,6,0,1,6,1,4,0,1,0,1
2087,2,4,1,6,0,0,7,2,2,0,1,0,0
2088,2,7,1,3,2,0,0,1,3,0,1,0,1
2089,1,0,2,6,2,0,1,4,3,0,1,0,1
2090,1,9,2,3,0,1,6,3,4,0,1,0,1
2091,2,9,1,6,2,0,3,2,1,0,1,0,0
2092,2,10,1,2,2,0,7,1,2,0,1,0,0
2093,2,0,1,6,2,1,4,1,3,0,1,0,1
2094,3,9,1,3,0,0,1,4,1,0,1,0,0
2095,1,9,0,2,0,0,0,1,2,0,1,0,0
2096,3,1,1,0,0,0,1,0,2,0,1,0,0
2097,2,0,1,1,0,0,3,2,3,0,1,0,1
2098,2,0,2,3,2,0,3,3,1,0,1,0,0
2099,4,5,1,0,2,0,9,3,3,0,1,1,1
2100,1,0,1,3,0,0,4,4,3,0,1,1,1
2101,2,9,0,5,1,1,6,3,4,0,1,0,1
2102,2,0,1,3,2,0,3,1,1,0,1,0,0
2103,1,0,1,5,2,0,0,1,1,1,2,0,0
2104,2,0,1,3,2,1,3,1,3,0,1,0,1
2105,1,9,0,5,0,0,5,3,2,0,1,0,0
2106,1,0,2,6,2,0,6,3,4,0,1,0,1
2107,2,7,1,5,2,0,6,1,5,0,1,0,1
2108,3,5,1,0,2,0,1,3,2,0,1,1,0
2109,2,1,1,0,0,0,1,1,4,0,1,0,1
2110,3,0,0,2,2,1,6,2,1,0,1,0,0
2111,2,6,1,6,2,1,4,3,2,0,1,0,0
2112,1,0,2,3,0,0,3,4,2,0,1,0,0
2113,1,9,1,5,2,0,3,1,3,0,1,0,1
2114,3,9,1,3,2,0,1,1,3,0,1,0,1
2115,2,0,1,6,0,0,7,3,5,0,1,1,1
2116,1,0,2,3,0,1,6,3,2,0,1,0,0
2117,1,0,2,6,2,0,6,0,5,1,2,0,1
2118,3,7,1,0,2,0,1,4,2,0,1,0,0
2119,3,5,1,5,2,0,3,4,5,0,1,0,1
2120,2,0,1,6,0,0,1,0,2,0,1,0,0
2121,2,0,1,6,0,0,7,0,1,0,1,0,0
2122,1,7,2,1,0,0,4,4,4,1,3,1,1
2123,3,6,1,6,2,0,6,1,4,0,1,0,1
2124,2,10,2,6,2,0,1,3,2,0,1,0,0
2125,3,0,1,6,0,0,0,0,4,0,1,0,1
2126,1,0,2,2,0,0,6,3,2,0,1,0,0
2127,1,7,1,3,2,0,6,3,4,0,1,0,1
2128,3,1,1,0,2,0,1,0,2,0,1,0,0
2129,2,0,2,6,0,0,7,2,2,2,3,1,0
2130,2,9,2,6,0,0,1,0,2,0,1,0,0
2131,2,4,1,6,2,1,6,1,1,0,1,0,0
2132,3,9,1,5,2,0,8,2,3,0,1,0,1
2133,2,9,0,0,2,0,7,3,4,2,3,1,1
2134,2,0,2,3,2,0,6,3,1,0,1,0,0
2135,1,1,1,1,2,0,3,0,3,0,1,0,1
2136,3,9,2,3,0,0,3,3,1,0,1,0,0
2137,1,0,1,6,2,0,1,1,3,1,2,0,1
2138,3,10,0,0,2,0,3,1,3,0,1,1,1
2139,2,0,1,6,0,1,4,1,1,0,1,0,0
2140,1,0,2,6,0,0,8,3,1,3,2,0,0
2141,2,0,2,3,2,0,7,0,3,1,2,0,1
2142,1,9,2,5,2,0,6,4,4,1,3,0,1
2143,1,6,2,7,0,0,0,1,3,1,2,0,1
2144,1,1,2,2,2,1,6,0,2,0,1,0,0
2145,1,0,1,3,0,1,4,2,5,0,1,1,1
2146,2,0,2,6,0,0,3,2,3,0,1,0,1
2147,3,5,1,7,2,0,0,2,4,0,1,1,1
2148,3,9,1,3,1,1,4,1,1,0,1,0,0
2149,3,4,1,6,2,1,4,1,4,0,1,0,1
2150,1,9,1,5,2,0,6,2,1,0,1,0,0
2151,1,8,2,6,2,0,3,0,4,0,1,1,1
2152,1,9,2,6,2,0,4,0,3,0,1,0,1
2153,3,3,1,0,2,0,4,3,5,1,2,1,1
2154,3,1,1,0,0,1,4,1,4,0,1,0,1
2155,3,0,1,6,0,1,6,0,3,0,1,0,1
2156,2,11,1,2,0,1,6,4,1,0,1,0,0
2157,2,0,1,6,2,0,7,1,5,0,1,0,1
2158,2,3,1,3,2,0,6,0,2,1,2,0,0
2159,2,1,1,0,0,0,1,2,3,0,1,0,1
2160,1,7,2,3,2,0,6,1,4,2,2,0,1
2161,2,10,0,3,2,0,7,1,1,1,2,0,0
2162,2,0,2,6,0,1,6,3,2,1,2,0,0
2163,2,3,1,2,0,0,3,3,3,0,1,0,1
2164,3,5,1,6,2,0,1,3,2,0,1,0,0
2165,2,9,2,6,2,1,6,2,2,0,1,0,0
2166,2,4,1,7,2,1,4,0,1,0,1,0,0
2167,2,0,1,6,0,0,6,1,2,3,2,0,0
2168,2,1,0,0,2,0,7,0,1,1,2,0,0
2169,2,0,1,3,0,1,4,1,3,0,1,0,1
2170,1,1,1,2,0,1,4,4,3,0,1,0,1
2171,2,7,1,3,2,0,6,4,3,0,1,0,1
2172,1,9,1,3,2,0,1,3,4,0,1,0,1
2173,3,1,1,7,0,0,3,0,2,0,1,0,0
2174,1,0,2,2,0,0,3,2,3,0,1,0,1
2175,2,0,0,3,0,0,7,4,4,0,1,0,1
2176,3,5,1,0,2,0,2,4,4,2,2,0,1
2177,2,9,2,6,0,1,6,3,1,0,1,0,0
2178,1,1,1,0,0,1,3,0,2,0,1,0,0
2179,2,9,2,5,2,0,1,1,2,0,1,0,0
2180,2,0,0,6,2,0,6,3,2,0,1,0,0
2181,3,5,1,7,0,1,6,1,4,0,1,0,1
2182,2,0,1,6,0,1,6,1,3,0,1,0,1
2183,3,9,0,6,0,0,3,2,4,0,1,0,1
2184,2,9,0,5,2,0,3,0,3,0,1,0,1
2185,2,7,3,3,0,1,4,0,1,0,1,0,0
2186,2,2,1,5,2,0,7,2,1,0,1,0,0
2187,1,1,2,3,0,0,6,2,3,0,1,0,1
2188,2,2,1,6,0,1,6,4,2,0,1,0,0
2189,2,1,0,2,2,0,3,3,2,0,1,0,0
2190,2,0,1,6,2,0,7,4,3,0,1,0,1
2191,1,0,1,3,0,0,1,2,2,0,1,0,0
2192,3,4,0,3,0,0,7,2,4,0,1,0,1
2193,1,9,2,6,2,0,6,1,1,1,2,0,0
2194,3,1,1,2,0,0,1,4,2,0,1,0,0
2195,1,1,1,2,0,1,4,4,4,0,1,0,1
2196,3,0,1,3,0,0,8,4,3,2,3,1,1
2197,2,7,1,3,2,0,6,4,1,0,1,0,0
2198,2,1,2,1,1,1,4,3,1,0,1,0,0
2199,3,4,1,6,0,1,4,0,1,0,1,0,0
2200,1,1,1,7,0,1,4,0,2,0,1,0,0
2201,3,5,0,6,2,0,6,0,3,0,1,0,1
2202,3,1,1,3,0,0,3,1,2,0,1,0,0
2203,2,2,0,7,2,0,6,0,3,0,1,0,1
2204,3,3,1,0,2,0,3,1,1,0,1,0,0
2205,1,4,2,6,2,0,1,1,1,0,1,0,0
2206,2,4,2,6,0,0,6,3,1,0,1,0,0
2207,2,4,2,6,0,0,7,2,4,0,1,0,1
2208,3,5,1,5,0,1,9,0,4,1,2,0,1
2209,3,6,1,6,0,0,0,3,2,0,1,1,0
2210,2,7,1,2,2,0,3,3,2,0,1,0,0
2211,2,0,1,6,2,1,6,3,5,0,1,0,1
2212,3,9,1,0,2,0,7,0,4,0,1,0,1
2213,3,11,1,7,0,0,1,4,1,0,1,0,0
2214,3,1,0,0,0,1,6,1,3,0,1,0,1
2215,2,7,2,3,2,0,7,2,4,0,1,0,1
2216,3,9,1,7,2,1,6,0,3,0,1,0,1
2217,2,4,1,6,2,0,5,2,2,1,2,0,0
2218,3,1,1,5,2,0,6,2,3,1,2,0,1
2219,1,0,1,3,2,1,6,0,2,0,1,0,0
2220,3,0,0,3,2,0,6,0,1,1,2,0,0
2221,2,0,2,6,0,0,1,0,1,0,1,0,0
2222,1,1,1,1,0,0,6,1,2,0,1,0,0
2223,2,2,1,5,2,0,6,0,3,1,2,1,1
2224,2,2,1,0,0,1,6,2,3,0,1,0,1
2225,1,1,1,3,0,0,6,0,3,1,2,0,1
2226,2,0,1,3,0,0,1,3,2,2,3,0,0
2227,3,5,1,6,2,1,6,0,3,0,1,0,1
2228,1,10,1,5,2,1,7,0,1,0,1,0,0
2229,3,9,1,2,2,0,1,1,4,0,1,1,1
2230,2,7,0,1,2,1,6,3,4,1,3,1,1
2231,2,0,2,6,2,0,1,3,1,0,1,0,0
2232,1,2,2,6,2,1,6,4,1,0,1,0,0
2233,1,4,2,6,0,1,4,0,4,0,1,0,1
2234,2,1,1,0,0,1,4,2,1,0,1,0,0
2235,3,0,0,6,2,1,1,2,5,0,1,0,1
2236,3,0,0,3,2,1,6,4,2,0,1,0,0
2237,2,0,1,3,0,1,4,2,1,0,1,0,0
2238,3,11,1,7,2,0,1,2,1,0,1,0,0
2239,3,1,1,0,0,1,6,1,3,0,1,0,1
2240,2,1,1,3,2,1,3,3,1,0,1,0,0
2241,1,0,2,6,2,1,6,4,2,0,1,0,0
2242,3,9,2,6,2,0,1,2,2,0,1,0,0
2243,3,1,1,2,2,0,6,3,4,0,1,0,1
2244,1,9,2,6,2,1,3,2,4,2,3,1,1
2245,2,9,2,5,0,0,1,1,3,0,1,0,1
2246,2,1,1,0,0,0,0,3,3,0,1,0,1
2247,1,9,2,6,2,0,7,4,2,0,1,0,0
2248,2,9,1,5,0,1,6,4,2,0,1,0,0
2249,2,9,2,3,0,0,5,0,2,3,2,0,0
2250,3,2,1,6,0,0,7,1,1,0,1,0,0
2251,1,0,2,6,2,1,6,2,3,0,1,0,1
2252,2,1,1,1,2,0,0,0,4,1,2,0,1
2253,2,7,1,0,0,1,6,0,1,0,1,0,0
2254,2,0,0,6,2,0,7,0,2,1,2,0,0
2255,3,0,0,3,2,0,1,3,3,3,3,1,1
2256,3,0,1,2,0,0,7,1,3,0,1,0,1
2257,1,0,1,6,2,0,6,1,2,0,1,0,0
2258,2,9,2,6,2,1,6,1,2,0,1,0,0
2259,1,1,2,2,0,0,6,4,4,0,1,0,1
2260,1,1,2,1,0,1,3,3,1,0,1,0,0
2261,2,4,1,1,0,0,6,2,2,0,1,0,0
2262,2,10,0,2,0,1,6,4,3,0,1,0,1
2263,1,0,2,6,2,0,3,2,3,0,1,0,1
2264,3,11,2,0,2,0,6,3,2,0,1,0,0
2265,3,7,1,3,2,1,6,1,1,0,1,0,0
2266,1,9,1,5,2,0,7,2,2,0,1,0,0
2267,1,1,2,0,2,0,6,0,4,0,1,1,1
2268,2,1,1,0,0,0,0,1,3,0,1,0,1
2269,3,1,1,5,2,0,3,1,3,0,1,0,1
2270,1,9,1,2,2,1,6,1,2,0,1,0,0
2271,4,5,1,5,0,0,8,3,4,0,1,1,1
2272,1,1,1,0,2,0,6,3,1,1,3,0,0
2273,2,7,1,2,2,1,6,2,1,0,1,0,0
2274,1,9,1,6,2,0,7,2,3,0,1,0,1
2275,3,0,1,3,0,0,1,4,3,0,1,0,1
2276,2,9,1,5,2,0,1,1,1,0,1,0,0
2277,3,4,1,6,0,0,1,4,1,0,1,0,0
2278,2,6,1,0,0,1,4,2,2,0,1,0,0
2279,4,5,1,0,0,1,0,3,2,0,1,0,0
2280,2,9,2,6,0,0,1,3,3,0,1,0,1
2281,2,0,0,6,2,0,3,3,5,0,1,0,1
2282,1,1,1,3,2,1,5,3,5,0,1,1,1
2283,1,0,1,3,2,1,6,4,2,0,1,0,0
2284,3,3,0,1,2,0,6,3,2,0,1,0,0
2285,3,9,1,6,2,0,3,2,3,0,1,0,1
2286,2,4,0,6,0,0,3,1,1,0,1,0,0
2287,3,4,0,6,0,0,1,0,2,0,1,0,0
2288,3,5,1,6,2,1,4,1,4,0,1,0,1
2289,1,3,2,3,2,0,7,4,5,0,1,1,1
2290,1,1,1,2,2,1,6,4,2,0,1,0,0
2291,3,9,1,2,0,0,7,3,3,1,2,1,1
2292,3,5,1,0,0,0,2,2,4,0,1,1,1
2293,2,0,2,3,2,0,6,3,1,0,1,0,0
2294,2,0,1,6,0,0,6,4,3,0,1,0,1
2295,2,9,2,3,2,0,1,1,1,0,1,0,0
2296,1,0,2,6,1,0,3,1,1,0,1,0,0
2297,3,5,1,3,2,0,7,1,1,2,2,0,0
2298,2,1,2,3,2,0,6,4,1,1,3,0,0
2299,1,7,2,3,2,1,3,2,3,2,2,0,1
2300,2,4,1,1,2,0,0,2,1,1,2,0,0
2301,4,5,1,3,0,1,1,1,3,0,1,1,1
2302,2,0,2,6,2,0,3,4,2,0,1,0,0
2303,2,0,1,6,0,0,1,1,2,0,1,0,0
2304,2,1,1,3,2,0,2,2,3,0,1,0,1
2305,1,10,0,3,2,0,3,0,2,0,1,0,0
2306,2,1,0,2,2,1,4,2,4,0,1,0,1
2307,1,0,2,3,0,0,3,4,1,0,1,0,0
2308,2,9,1,5,0,0,1,3,3,0,1,0,1
2309,2,9,1,6,0,1,7,2,2,0,1,0,0
2310,3,9,1,5,2,0,3,2,2,0,1,0,0
2311,1,1,2,2,2,0,3,1,3,0,1,0,1
2312,2,9,1,5,2,0,1,1,5,0,1,0,1
2313,3,1,1,2,2,0,1,1,4,0,1,0,1
2314,2,4,1,7,2,0,6,0,2,1,2,0,0
2315,1,0,1,3,2,0,6,1,2,0,1,0,0
2316,2,1,1,7,0,1,4,4,1,0,1,0,0
2317,2,10,1,6,2,1,4,1,2,0,1,0,0
2318,2,9,1,5,0,0,4,3,3,0,1,0,1
2319,1,0,2,2,2,0,3,3,2,0,1,0,0
2320,2,0,2,6,2,1,6,3,1,0,1,0,0
2321,1,0,2,3,0,1,4,3,1,0,1,0,0
2322,1,1,2,2,2,0,6,2,2,0,1,0,0
2323,2,0,1,6,0,0,3,1,4,0,1,0,1
2324,1,0,2,6,0,0,4,1,1,1,2,1,0
2325,2,7,2,3,2,0,3,0,3,0,1,0,1
2326,2,9,2,6,2,0,3,3,2,0,1,0,0
2327,2,1,1,2,2,1,6,3,4,0,1,0,1
2328,2,9,1,5,2,0,1,4,5,0,1,0,1
2329,2,9,1,6,0,1,6,3,3,0,1,0,1
2330,2,0,2,6,2,0,7,2,1,0,1,0,0
2331,3,10,1,0,2,1,6,3,3,0,1,0,1
2332,2,0,1,6,0,0,1,2,2,0,1,0,0
2333,3,4,1,6,2,0,7,2,5,1,2,1,1
2334,1,2,1,6,2,1,4,2,3,0,1,0,1
2335,3,5,0,0,2,0,3,3,4,0,1,1,1
2336,2,9,1,5,1,1,6,3,2,0,1,0,0
2337,2,9,1,1,2,1,6,3,3,0,1,0,1
2338,1,0,1,6,0,1,4,4,3,0,1,0,1
2339,2,9,1,5,0,0,1,4,4,0,1,0,1
2340,2,0,2,6,0,0,3,1,4,0,1,0,1
2341,3,6,1,6,0,0,7,1,3,1,2,0,1
2342,2,10,1,3,0,0,7,1,1,1,2,0,0
2343,1,0,1,5,2,0,6,2,4,0,1,0,1
2344,1,9,2,6,2,0,7,2,3,0,1,0,1
2345,2,1,2,2,2,0,0,3,4,0,1,0,1
2346,2,0,1,3,2,1,6,3,4,0,1,0,1
2347,2,1,1,1,2,0,3,4,1,0,1,0,0
2348,1,7,2,3,2,0,6,1,3,0,1,0,1
